snapshot_index,snapshot_number,snapshot_file,time_gyr,center_mode,velocity_mode,member_mode,x_sat_kpc,y_sat_kpc,z_sat_kpc,vx_sat_kms,vy_sat_kms,vz_sat_kms,R_host_kpc,V_3d_kms,V_rad_kms,V_tan_kms,L_kpc_kms,r_tidal_kpc,rhalf_star_all_kpc,r90_star_all_kpc,rhalf_star_member_kpc,r90_star_member_kpc,Nstar_tracked,Nstar_inner_ids_found,Nstar_member,Nstar_inside_rt,Nstar_stripped_candidate,Nstar_stripped_definitive,fstar_member,fstar_stripped_candidate,fstar_stripped_definitive,Mstar_tracked_msun,Mstar_inside_rt_msun,Mstar_member_msun,Mstar_not_definitively_stripped_msun,Mgas_tracked_msun,Mdm_tracked_msun,median_rstar_over_rt,p90_rstar_over_rt,median_vrel_over_vesc,N_center_source,N_center_final,N_velocity_source,offset_all_stars_com_from_center_kpc,offset_inner_ids_com_from_center_kpc,x_all_stars_com_kpc,y_all_stars_com_kpc,z_all_stars_com_kpc,Mhost_enclosed_msun,tidal_field_kms2_kpc2,tidal_field_proxy_msun_kpc3,tidal_accel_across_rhalf_kms2_kpc,rhalf_over_rt,label
10,10,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_010.hdf5,1.9574941924316405,inner_ids_shrinking,inner_ids,tidal_kinematic,-71.96671811645214,-155.88340969493436,1.2843888635590068,0.3827436906850471,-55.950384159583265,-0.8302671861582355,171.69885145021928,55.95785310336804,50.630073468089705,23.830169629147726,4091.6127551885666,29.15462532293784,1.3721271438878488,11.674812854458402,1.3767900488099867,5.971167989861653,7584,3792,6139,6987,546,530,0.8094672995780591,0.07199367088607594,0.06988396624472573,497386913.63018006,458233434.27400684,402618441.8216871,462627543.34748024,1951988897.744741,33759174542.465187,0.047100080472940994,0.4003823088384245,0.7532077826895205,3792,421,3792,3.1362520954070496,0.015542413448445026,-70.23996530495246,-153.28044378292202,1.0033721472860346,890368502912.8809,0.7565331675063189,175900.7204304017,1.0415873366173987,0.0472237263747916,E_mid_L_radial
11,11,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_011.hdf5,2.148469235595703,inner_ids_shrinking,inner_ids,tidal_kinematic,-71.25259646247414,-164.74433343119208,1.4249872006981619,7.598322858430138,-38.509452519532594,-0.5136140124592148,179.49835232907887,39.25527025723898,32.32387308868587,22.27427824903426,3998.196245021088,30.138654994048114,1.3613111628699406,11.808958505883409,1.3771284193270945,5.819212693620558,7584,3792,6123,6991,562,546,0.8073575949367089,0.07410337552742616,0.07199367088607594,497386913.63018006,458495769.14406496,401569102.34145474,461578203.86724776,1795913693.7497532,33759174542.465187,0.04516843852544222,0.39111813695570413,0.7750069330332987,3792,442,3792,3.43958421933587,0.014647588632391396,-69.60031010750664,-161.75513567513053,1.018310205714192,914171559202.6481,0.6798399178795723,158068.8547027425,0.9362268715049572,0.04569309478472263,E_mid_L_radial
12,12,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_012.hdf5,2.3489930309179687,inner_ids_shrinking,inner_ids,tidal_kinematic,-68.99539802267464,-170.2212377168418,1.5209640627095162,13.487076551187766,-21.638754945447822,-1.4185992973065298,183.67892652626463,25.537215460050845,14.975434842331603,20.685398829515965,3799.4718517731444,30.629769906633385,1.3519735384880431,11.49341320490908,1.370030233747213,5.933436751377415,7584,3792,6063,6994,566,562,0.7994462025316456,0.07463080168776372,0.07410337552742616,497386913.63018006,458692520.29660857,397634079.290583,460528864.38701534,1638684708.1957965,33759174542.465187,0.04414137226446206,0.37499916515193527,0.7796940422756636,3792,457,3792,3.2502668725333055,0.06645957327749837,-67.58171447570042,-167.3268646843556,1.0869844312538448,926595765360.2981,0.6430913499559355,149524.4843430659,0.8810545925009411,0.044728714512821406,E_mid_L_radial
13,13,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_013.hdf5,2.539968074082031,inner_ids_shrinking,inner_ids,tidal_kinematic,-65.27346818343457,-172.00878994706744,1.644202814873864,19.79874464684611,-0.379139347848255,1.4677811869965862,183.98465389984202,19.85669705285865,-6.656555709480994,18.70771722941047,3441.932879709197,30.597269451549028,1.3548311357649225,11.573312416451868,1.408275035639165,5.869585973946157,7584,3792,6017,6995,573,566,0.7933808016877637,0.07555379746835443,0.07463080168776372,497386913.63018006,458758104.0141231,394617228.28491473,460266529.5169573,1504950914.6410854,33759174542.465187,0.04428540784595997,0.3780116960649941,0.779105268271676,3792,414,3792,2.679237486127828,0.04283817956762967,-64.36298020916757,-169.5117445667768,1.3064314061417246,927495517005.9684,0.6405121514631816,148924.79765053946,0.9020172729291303,0.04602616706922745,E_mid_L_radial
14,14,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_014.hdf5,2.7404918694042966,inner_ids_shrinking,inner_ids,tidal_kinematic,-59.88282917740659,-170.4208889223822,1.7633076519652562,28.836903959659082,17.63035333258215,0.395596995413844,180.64424116273642,33.80166986397377,-26.188038384821926,21.371465348641074,3860.632140440982,30.075388363596726,1.3426066581254807,11.623527834753634,1.3845968686201586,5.878620720977899,7584,3792,6022,6994,576,573,0.7940400843881856,0.0759493670886076,0.07555379746835443,497386913.63018006,458692520.29660857,394945146.87248737,459807443.49435556,1378139811.395158,33759174542.465187,0.04465218078820575,0.38645245302484243,0.7947499185088391,3792,441,3792,1.7956668185749811,0.0882758243145823,-59.655249714173486,-168.65318934537953,1.5445266731067309,917599632427.9436,0.669485572631078,155661.37692513398,0.9269676274513644,0.0460375391293725,E_mid_L_radial
15,15,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_015.hdf5,2.9314669125683595,inner_ids_shrinking,inner_ids,tidal_kinematic,-53.63911230667776,-165.15350769337826,1.881502762508853,35.026014734042896,38.089128833921315,1.6469413685987229,173.65591128758177,51.7717670100997,-47.02528571931797,21.654984700169074,3760.516102026503,29.037554213327958,1.3466751232474143,11.445172073996838,1.3920800972714817,5.826974523872436,7584,3792,5990,6991,579,576,0.7898206751054853,0.07634493670886076,0.0759493670886076,497386913.63018006,458495769.14406496,392846467.9120225,459610692.34181195,1268110988.148692,33759174542.465187,0.046413110843828306,0.3939292865667345,0.7953594202273087,3792,414,3792,0.6352937908766519,0.07418270685573078,-53.91192339717532,-164.62350951583838,1.661788763336376,896419778233.1018,0.7362123027294829,171175.93782001553,1.02486649399612,0.047940680094624856,E_mid_L_radial
16,16,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_016.hdf5,3.131990707890625,inner_ids_shrinking,inner_ids,tidal_kinematic,-45.77325200082978,-155.6503631862462,1.9178821472265233,44.81429222125202,57.95225157375668,-1.5763827617219237,162.25259452678242,73.27529755907653,-68.25535360253356,26.654754490790495,4324.803072605172,27.396581294569085,1.3319042509025016,11.492585792580416,1.3609961442394862,5.821267333647372,7584,3792,5979,6984,580,579,0.788370253164557,0.07647679324894514,0.07634493670886076,497386913.63018006,458036683.1214633,392125047.0193627,459413941.1892684,1166053747.9019694,33759174542.465187,0.04861626228611467,0.41886389632691473,0.792887839638115,3792,451,3792,1.2644971155083304,0.07982724216345376,-46.70267338059719,-156.47117401833174,1.6700950775655088,860380997269.937,0.8663157576030583,201426.15344265712,1.1790524057916718,0.04967759041195702,E_mid_L_radial
17,17,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_017.hdf5,3.3229657510546873,inner_ids_shrinking,inner_ids,tidal_kinematic,-36.887207746505716,-141.87962961196908,1.8935515608351972,50.426880020166905,82.58421807991199,-0.26795651293656886,146.6085977413226,96.7630875134294,-92.6114339195427,28.039568693148116,4110.8418473739375,25.175465546642673,1.371890469102336,11.870147169852231,1.3800826659306868,5.92060078985017,7584,3792,6007,6983,584,580,0.7920622362869199,0.0770042194092827,0.07647679324894514,497386913.63018006,457971099.4039488,393961391.10976946,459348357.47175384,1076478328.4048462,33759174542.465187,0.054502932581694655,0.4714350682993944,0.7883365326185809,3792,416,3792,3.124557801206527,0.12626742703833335,-38.52576557054864,-144.5234475878227,1.5965394046839598,807628577318.1284,1.1022845309224,256291.00142118768,1.5212437740495426,0.054818555921986936,E_mid_L_radial
18,18,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_018.hdf5,3.523489546376953,inner_ids_shrinking,inner_ids,tidal_kinematic,-26.259971799703088,-121.85025445462323,1.8552474909797156,56.05536278492063,113.97457849624917,-0.46981202317686893,124.66159221199774,127.0142864550435,-123.21930902772002,30.816080971062565,3841.581719586516,22.003963275108216,1.3327783593358233,11.629034248789697,1.3941646901300713,5.609288492718333,7584,3792,5869,6972,589,584,0.7738660337552743,0.07766350210970464,0.0770042194092827,497386913.63018006,457249678.51128894,384910838.0927646,459086022.6016958,988895804.657659,33759174542.465187,0.06058349113151255,0.5283002135704244,0.8175405332560899,3792,453,3792,5.452959863091543,0.1286176247857954,-28.759904822483996,-126.68073224446016,1.4659012800196685,726041272049.1643,1.6118464057494697,374768.68982365826,2.2471793448089787,0.06335970809891359,E_mid_L_radial
19,19,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_019.hdf5,3.7144645895410155,inner_ids_shrinking,inner_ids,tidal_kinematic,-14.458458154687387,-95.78540360871088,1.7026621699333198,67.72411030753163,154.49085669628147,-2.3070224217023245,96.88544583764586,168.69885083233947,-162.88394217332925,43.910404851554944,4254.279150954426,17.890907372698525,1.323603280586361,11.359121386511244,1.344317063282874,5.641698218971389,7584,3792,5889,6949,596,587,0.776503164556962,0.07858649789029536,0.07739978902953587,497386913.63018006,455741253.0084548,386222512.44305515,458889271.4491522,919773789.1008728,33759174542.465187,0.07398347953284858,0.6348630461249615,0.8247167319715141,3792,422,3792,8.10114486116131,0.09726372498328745,-18.00713273515636,-103.05477535985156,1.2648367170739188,606748595021.6232,2.869415948037943,667164.843727942,3.8574048206034113,0.07513968046887874,E_mid_L_radial
20,20,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_020.hdf5,3.914988384863281,inner_ids_shrinking,inner_ids,tidal_kinematic,-0.7371329811154578,-59.33634170220823,1.399366870674552,71.9509286472205,233.3348846961169,-0.8836144493369147,59.35741772745682,244.17797878564448,-234.16639208446034,69.20250098074084,4107.681758498572,12.033397500165496,3.1437162451482275,11.952179460939206,3.1790066786381215,6.453853485449304,7584,3792,5145,6827,641,595,0.6784018987341772,0.08452004219409283,0.07845464135021098,497386913.63018006,447740039.4716824,337428226.6122464,458364601.70903593,856001125.1029209,33759174542.465187,0.26125751096459127,0.9922310544099252,0.9322185819896971,3792,49,3792,9.332200254011303,2.731956058073531,-5.458898542051726,-67.37251073471383,0.9358166042277641,405220740902.0541,8.333492008498908,1937611.3446919161,26.492226751395442,0.2641819717660287,E_mid_L_radial
21,21,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_021.hdf5,4.105963428027343,inner_ids_shrinking,inner_ids,tidal_kinematic,7.990344109288718,7.232257459705643,0.17536061493979374,-75.02786184987164,405.9626177931633,-12.651501396612472,10.778770722748718,413.03133971507526,216.5654342141427,351.702004956568,3790.9152741578782,3.445018975371526,1.2645160565735662,11.418610650603442,0.953120870295525,2.599770647147684,7584,3792,4640,5815,1296,639,0.6118143459915611,0.17088607594936708,0.08425632911392406,497386913.63018006,381369317.3469801,304308449.26740974,455478918.13839674,799570708.6047332,33759174542.465187,0.3670982061497341,3.309262383133697,0.8939712253275711,3792,3792,3792,17.374742853800466,0.0,2.5493804087144856,-9.264839131845761,-0.1759331278838085,50439504466.09318,173.2301429522445,40277555.901482366,165.10926461206148,0.2766663629748908,E_mid_L_radial
22,22,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_022.hdf5,4.306487223349609,inner_ids_shrinking,inner_ids,tidal_kinematic,-12.24782454514806,63.062968414041165,-2.321460284153812,-90.69715903732384,193.51801708101746,-10.439363368680413,64.28325107778844,213.97237648807362,207.50192053403782,52.22193863348791,3356.9959929453694,11.688808744251226,1.3727383337854717,18.942197667144622,1.2411367258923156,4.837585375936477,7584,3792,5279,6417,940,897,0.6960706751054853,0.1239451476793249,0.11827531645569621,497386913.63018006,420850715.29072595,346216444.7591931,438558319.0196485,749223868.6063502,33759174542.465187,0.11749611795797324,1.6191599391345697,0.8891113329238283,3792,3792,3792,21.582979610071835,0.0,-15.906074719000026,41.79261533439035,-2.441019396218485,435042996744.5822,7.043670606579979,1637716.3452804126,8.742158274914615,0.10618162663519752,E_mid_L_radial
23,23,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_023.hdf5,4.497462266513672,inner_ids_shrinking,inner_ids,tidal_kinematic,-28.76928027367019,93.8460932214276,-3.972158885469628,-76.35514034598349,126.03256882651702,-4.564403177245876,98.23715563167167,147.42845600029202,142.94466365930077,36.08285978077978,3544.677511920258,15.481998745022318,1.309504245975356,38.03365620499571,1.1770395438967454,4.480462113876298,7584,3792,5232,6313,1101,927,0.689873417721519,0.1451740506329114,0.12223101265822785,497386913.63018006,414030008.669215,343134010.03601027,436590807.4942126,706638833.1077178,33759174542.465187,0.08458771388201897,2.4542689497052197,0.8960067072344557,3792,459,3792,24.524411098724503,0.2452154497128867,-31.19647109587985,69.4422226724654,-3.891000513636499,613050040425.4508,2.7811790031839494,646648.9657267764,3.2735576654028407,0.07602632988684231,E_mid_L_radial
24,24,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_024.hdf5,4.6979860618359375,inner_ids_shrinking,inner_ids,tidal_kinematic,-42.96965332384466,115.1641189963729,-5.198179717417116,-62.12203382752445,84.67545310529313,-5.908213199502358,123.02920987861663,105.18548582701685,101.2088769905582,28.648728540296904,3524.6304363397016,18.336830950138705,1.3003221892894685,61.90446993049226,1.1864661788218467,4.43409899461114,7584,3792,5167,6325,1160,1097,0.6813027426160337,0.1529535864978903,0.14464662447257384,497386913.63018006,414817013.2793893,338871068.39756596,425441575.5167429,666885807.3589945,33759174542.465187,0.07091536447036866,3.373262034837053,0.918694714704375,3792,432,3792,26.78358473099821,0.29319185519413843,-44.1032857985739,88.40526082299846,-5.001208369167663,719568985251.0676,1.6619122392902919,386409.4434178562,1.971802664088011,0.06470399285722116,E_mid_L_radial
25,25,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_025.hdf5,4.888961105,inner_ids_shrinking,inner_ids,tidal_kinematic,-54.041937023734604,128.42816896033233,-6.029192742085297,-51.1967410237177,52.619967786934964,-2.675920178581763,139.46568289332748,73.46514717980108,68.40959444961425,26.781621261401302,3735.1170982117924,20.256233182641083,1.298336320546779,85.88301195694932,1.2012025652949363,4.747171625676492,7584,3792,5181,6337,1193,1160,0.6831487341772152,0.1573048523206751,0.1529535864978903,497386913.63018006,415604017.8895637,339789240.44276935,421309801.31332767,631433240.860133,33759174542.465187,0.06409654509514136,4.23970736270359,0.9155891667198924,3792,447,3792,28.494092914504844,0.35314121188509207,-54.08443128818202,99.93544270138004,-5.75337470363452,782122083821.4498,1.240031822106561,288318.47727726476,1.4895294057617552,0.05930039185786659,E_mid_L_radial
0,0,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_000.hdf5,0.0,inner_ids_shrinking,inner_ids,tidal_kinematic,149.78499087608853,79.81307950227158,0.05458019157743225,-121.19327867903498,1.7220848648797065,1.6193876350235927,169.72234422839898,121.2163305399423,-106.14631173265636,58.5351116435451,9934.716367813528,41.507267621120874,1.6526422071377547,7.118359820928934,1.7597491899091242,7.265719057765146,7584,3792,7161,7584,0,0,0.9442246835443038,0.0,0.0,497386913.63018006,497386913.63018006,469645001.1215347,497386913.63018006,4667781357.511558,33759174542.465187,0.03981870190453687,0.17145504974859024,0.590535334385327,3792,253,3792,0.290081339205806,0.07343717895139454,149.9999999879278,79.99999998792819,8.172333656659417e-10,884202099786.597,0.7778481651489478,180856.64781382264,1.3688176784931596,0.0423961703760447,E_mid_L_mid
1,1,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_001.hdf5,0.1909750431640625,inner_ids_shrinking,inner_ids,tidal_kinematic,124.27001556695677,79.48055060392886,0.23246299906396398,-137.8661641331416,-5.916152572178744,-1.9483544489587097,147.51355440216776,138.00679751049373,-119.33345663410778,69.32100898615032,10225.788430291645,36.91000660375718,1.5201852165808636,6.365065083041486,1.6665997746438208,6.565739722015491,7584,3792,7023,7577,0,0,0.9260284810126582,0.0,0.0,497386913.63018006,496927827.6075784,460594448.10452986,497386913.63018006,4444367255.209726,33759174542.465187,0.04120430400496075,0.1724241682193282,0.6264425925841683,3792,306,3792,0.32483837816766586,0.04601250263281328,124.17620514716775,79.7903581933134,0.20528148642483293,810793436252.176,1.0863625753541668,252589.00450234182,1.8105316232667352,0.04515306086328829,E_mid_L_mid
2,2,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_002.hdf5,0.3914988384863281,inner_ids_shrinking,inner_ids,tidal_kinematic,92.8600679734174,77.64123330957739,0.06646426658114839,-172.15547874004028,-23.369924919117825,2.4757287710493006,121.04196690139607,173.75209778269,-147.06200798829352,92.53408718054422,11200.507917758336,30.717546517602166,1.5372058756106317,6.452693873554563,1.6868185214496962,6.533720775813424,7584,3792,7010,7552,4,0,0.9243143459915611,0.0005274261603375527,0.0,497386913.63018006,495288234.66971517,459741859.77684104,497386913.63018006,4086170466.4712305,33759174542.465187,0.050048092829424795,0.21004449635300204,0.6332002587788782,3792,340,3792,0.02761770150062896,0.048196732578540916,92.87819171555459,77.62206806487686,0.058281308516292644,711607094663.2961,1.7258089116841537,401265.99061225506,2.9111264367117737,0.05491384282540579,E_mid_L_mid
